timestamp,main_loop_flowrate_lpm,discharge_pressure_1_kpa,discharge_pressure_2_kpa
2025-08-17T17:22:03.500Z,23.73,57.5,35.6
2025-08-17T17:22:03.750Z,16.24,42.5,24.4
2025-08-17T17:22:04.000Z,18.25,46.5,27.4
2025-08-17T17:22:04.250Z,16.6,43.2,24.9
2025-08-17T17:22:04.500Z,19.56,49.1,29.3
2025-08-17T17:22:04.750Z,15.64,41.3,23.5
2025-08-17T17:22:05.000Z,16.53,43.1,24.8
2025-08-17T17:22:05.250Z,18.57,47.1,27.9
2025-08-17T17:22:05.500Z,22.69,55.4,34
2025-08-17T17:22:05.750Z,15.27,40.5,22.9
2025-08-17T17:22:06.000Z,23.45,56.9,35.2
2025-08-17T17:22:06.250Z,22.56,55.1,33.8
2025-08-17T17:22:06.500Z,19.42,48.8,29.1
2025-08-17T17:22:06.750Z,16.87,43.7,25.3
2025-08-17T17:22:07.000Z,20.71,51.4,31.1
2025-08-17T17:22:07.250Z,17.22,44.4,25.8
2025-08-17T17:22:07.500Z,21.31,52.6,32
2025-08-17T17:22:07.750Z,15.23,40.5,22.8
2025-08-17T17:22:08.000Z,15.59,41.2,23.4
2025-08-17T17:22:08.250Z,24.98,60,37.5
2025-08-17T17:22:08.500Z,17.99,46,27
2025-08-17T17:22:08.750Z,19.46,48.9,29.2
2025-08-17T17:22:09.000Z,16.12,42.2,24.2
2025-08-17T17:22:09.250Z,21.55,53.1,32.3
2025-08-17T17:22:09.500Z,21.54,53.1,32.3
2025-08-17T17:22:09.750Z,19.8,49.6,29.7
2025-08-17T17:22:10.000Z,15.59,41.2,23.4
2025-08-17T17:22:10.250Z,15.04,40.1,22.6
2025-08-17T17:22:10.500Z,16.55,43.1,24.8
2025-08-17T17:22:10.750Z,19.47,48.9,29.2
2025-08-17T17:22:11.000Z,19.93,49.9,29.9
2025-08-17T17:22:11.250Z,21.97,53.9,32.9
2025-08-17T17:22:11.500Z,17.52,45,26.3
2025-08-17T17:22:11.750Z,21.97,53.9,33
2025-08-17T17:22:12.000Z,16.27,42.5,24.4
2025-08-17T17:22:12.250Z,23.39,56.8,35.1
2025-08-17T17:22:12.500Z,20.34,50.7,30.5
2025-08-17T17:22:12.750Z,21.73,53.5,32.6
2025-08-17T17:22:13.000Z,16.27,42.5,24.4
2025-08-17T17:22:13.250Z,22.96,55.9,34.4
2025-08-17T17:22:13.500Z,21.67,53.3,32.5
2025-08-17T17:22:13.750Z,16.11,42.2,24.2
2025-08-17T17:22:14.000Z,17.17,44.3,25.8
2025-08-17T17:22:14.250Z,16.54,43.1,24.8
2025-08-17T17:22:14.500Z,17.77,45.5,26.7
2025-08-17T17:22:14.750Z,16.87,43.7,25.3
2025-08-17T17:22:15.000Z,15.47,40.9,23.2
2025-08-17T17:22:15.250Z,19.34,48.7,29
2025-08-17T17:22:15.500Z,23.36,56.7,35
2025-08-17T17:22:15.750Z,22.99,56,34.5
2025-08-17T17:22:16.000Z,21.21,52.4,31.8
2025-08-17T17:22:16.250Z,24.17,58.3,36.3
2025-08-17T17:22:16.500Z,16.36,42.7,24.5
2025-08-17T17:22:16.750Z,22.85,55.7,34.3
2025-08-17T17:22:17.000Z,21.23,52.5,31.8
2025-08-17T17:22:17.250Z,19.29,48.6,28.9
2025-08-17T17:22:17.500Z,24.69,59.4,37
2025-08-17T17:22:17.750Z,15.34,40.7,23
2025-08-17T17:22:18.000Z,23.77,57.5,35.6
2025-08-17T17:22:18.250Z,15.6,41.2,23.4
2025-08-17T17:22:18.500Z,23.78,57.6,35.7
2025-08-17T17:22:18.750Z,24.05,58.1,36.1
2025-08-17T17:22:19.000Z,20.9,51.8,31.3
2025-08-17T17:22:19.250Z,22.15,54.3,33.2
2025-08-17T17:22:19.500Z,16.56,43.1,24.8
2025-08-17T17:22:19.750Z,19.21,48.4,28.8
2025-08-17T17:22:20.000Z,23.05,56.1,34.6
2025-08-17T17:22:20.250Z,16.87,43.7,25.3
2025-08-17T17:22:20.500Z,17.11,44.2,25.7
2025-08-17T17:22:20.750Z,24.11,58.2,36.2
2025-08-17T17:22:21.000Z,24.17,58.3,36.3
2025-08-17T17:22:21.250Z,24.19,58.4,36.3
2025-08-17T17:22:21.500Z,24.78,59.6,37.2
2025-08-17T17:22:21.750Z,22.47,54.9,33.7
2025-08-17T17:22:22.000Z,24.58,59.2,36.9
2025-08-17T17:22:22.250Z,22.49,55,33.7
2025-08-17T17:22:22.500Z,19.46,48.9,29.2
2025-08-17T17:22:22.750Z,16.29,42.6,24.4
2025-08-17T17:22:23.000Z,17.84,45.7,26.8
2025-08-17T17:22:23.250Z,21.41,52.8,32.1
2025-08-17T17:22:23.500Z,22.19,54.4,33.3
2025-08-17T17:22:23.750Z,16.51,43,24.8
2025-08-17T17:22:24.000Z,22.14,54.3,33.2
2025-08-17T17:22:24.250Z,21.9,53.8,32.9
2025-08-17T17:22:24.500Z,21.54,53.1,32.3
2025-08-17T17:22:24.750Z,24.96,59.9,37.4
2025-08-17T17:22:25.000Z,24.83,59.7,37.2
2025-08-17T17:22:25.250Z,16.59,43.2,24.9
2025-08-17T17:22:25.500Z,24.34,58.7,36.5
2025-08-17T17:22:25.750Z,15.4,40.8,23.1
2025-08-17T17:22:26.000Z,22.84,55.7,34.3
2025-08-17T17:22:26.250Z,18.82,47.6,28.2
2025-08-17T17:22:26.500Z,23.99,58,36
2025-08-17T17:22:26.750Z,16.39,42.8,24.6
2025-08-17T17:22:27.000Z,16.63,43.3,24.9
2025-08-17T17:22:27.250Z,18.66,47.3,28
2025-08-17T17:22:27.500Z,18.02,46,27
2025-08-17T17:22:27.750Z,17.37,44.7,26.1
2025-08-17T17:22:28.000Z,18.15,46.3,27.2
2025-08-17T17:22:28.250Z,22.97,55.9,34.5
2025-08-17T17:22:28.500Z,22.57,55.1,33.9
2025-08-17T17:22:28.750Z,19.29,48.6,28.9
2025-08-17T17:22:29.000Z,21.9,53.8,32.9
2025-08-17T17:22:29.250Z,22.27,54.5,33.4
2025-08-17T17:22:29.500Z,17.36,44.7,26
2025-08-17T17:22:29.750Z,17.76,45.5,26.6
2025-08-17T17:22:30.000Z,18.73,47.5,28.1
2025-08-17T17:22:30.250Z,22.77,55.5,34.2
2025-08-17T17:22:30.500Z,22.54,55.1,33.8
2025-08-17T17:22:30.750Z,16.43,42.9,24.6
2025-08-17T17:22:31.000Z,20.85,51.7,31.3
2025-08-17T17:22:31.250Z,20.15,50.3,30.2
2025-08-17T17:22:31.500Z,18.72,47.4,28.1
2025-08-17T17:22:31.750Z,22.88,55.8,34.3
2025-08-17T17:22:32.000Z,20.17,50.3,30.2
2025-08-17T17:22:32.250Z,15.86,41.7,23.8
2025-08-17T17:22:32.500Z,22.03,54.1,33
2025-08-17T17:22:32.750Z,17.71,45.4,26.6
2025-08-17T17:22:33.000Z,23.85,57.7,35.8
2025-08-17T17:22:33.250Z,24.06,58.1,36.1
2025-08-17T17:22:33.500Z,20.05,50.1,30.1
2025-08-17T17:22:33.750Z,20.17,50.3,30.3
2025-08-17T17:22:34.000Z,15.23,40.5,22.9
2025-08-17T17:22:34.250Z,19.24,48.5,28.9
2025-08-17T17:22:34.500Z,18.37,46.7,27.6
2025-08-17T17:22:34.750Z,16.06,42.1,24.1
2025-08-17T17:22:35.000Z,16.93,43.9,25.4
2025-08-17T17:22:35.250Z,23.42,56.8,35.1
2025-08-17T17:22:35.500Z,17.01,44,25.5
2025-08-17T17:22:35.750Z,15.18,40.4,22.8
2025-08-17T17:22:36.000Z,21.48,53,32.2
2025-08-17T17:22:36.250Z,18.48,47,27.7
2025-08-17T17:22:36.500Z,24.58,59.2,36.9
2025-08-17T17:22:36.750Z,21.4,52.8,32.1
2025-08-17T17:22:37.000Z,17.36,44.7,26
2025-08-17T17:22:37.250Z,21.99,54,33
2025-08-17T17:22:37.500Z,16.18,42.4,24.3
2025-08-17T17:22:37.750Z,24.26,58.5,36.4
2025-08-17T17:22:38.000Z,24.96,59.9,37.4
2025-08-17T17:22:38.250Z,15.11,40.2,22.7
2025-08-17T17:22:38.500Z,16.34,42.7,24.5
2025-08-17T17:22:38.750Z,20.58,51.2,30.9
2025-08-17T17:22:39.000Z,15.35,40.7,23
2025-08-17T17:22:39.250Z,16.35,42.7,24.5
2025-08-17T17:22:39.500Z,24.01,58,36
2025-08-17T17:22:39.750Z,17.83,45.7,26.7
2025-08-17T17:22:40.000Z,17.23,44.5,25.8
2025-08-17T17:22:40.250Z,22.57,55.1,33.9
2025-08-17T17:22:40.500Z,24.28,58.6,36.4
2025-08-17T17:22:40.750Z,21.28,52.6,31.9
2025-08-17T17:22:41.000Z,24.52,59,36.8
2025-08-17T17:22:41.250Z,20.94,51.9,31.4
2025-08-17T17:22:41.500Z,23.81,57.6,35.7
2025-08-17T17:22:41.750Z,23.71,57.4,35.6
2025-08-17T17:22:42.000Z,15.51,41,23.3
2025-08-17T17:22:42.250Z,15.04,40.1,22.6
2025-08-17T17:22:42.500Z,24.24,58.5,36.4
2025-08-17T17:22:42.750Z,20.09,50.2,30.1
2025-08-17T17:22:43.000Z,23.41,56.8,35.1
2025-08-17T17:22:43.250Z,16.77,43.5,25.1
2025-08-17T17:22:43.500Z,22.76,55.5,34.1
2025-08-17T17:22:43.750Z,24.8,59.6,37.2
2025-08-17T17:22:44.000Z,21.8,53.6,32.7
2025-08-17T17:22:44.250Z,18.72,47.4,28.1
2025-08-17T17:22:44.500Z,20.44,50.9,30.7
2025-08-17T17:22:44.750Z,19.42,48.8,29.1
2025-08-17T17:22:45.000Z,20.53,51.1,30.8
2025-08-17T17:22:45.250Z,16.1,42.2,24.2
2025-08-17T17:22:45.500Z,17.48,45,26.2
2025-08-17T17:22:45.750Z,15.6,41.2,23.4
2025-08-17T17:22:46.000Z,21.34,52.7,32
2025-08-17T17:22:46.250Z,23.78,57.6,35.7
2025-08-17T17:22:46.500Z,19.17,48.3,28.8
2025-08-17T17:22:46.750Z,16.36,42.7,24.5
2025-08-17T17:22:47.000Z,22.7,55.4,34.1
2025-08-17T17:22:47.250Z,15.24,40.5,22.9
2025-08-17T17:22:47.500Z,22.98,56,34.5
2025-08-17T17:22:47.750Z,16.19,42.4,24.3
2025-08-17T17:22:48.000Z,22.8,55.6,34.2
2025-08-17T17:22:48.250Z,20.61,51.2,30.9
2025-08-17T17:22:48.500Z,23.32,56.6,35
2025-08-17T17:22:48.750Z,22.16,54.3,33.2
2025-08-17T17:22:49.000Z,16,42,24
2025-08-17T17:22:49.250Z,21.27,52.5,31.9
2025-08-17T17:22:49.500Z,20.49,51,30.7
2025-08-17T17:22:49.750Z,21.88,53.8,32.8
2025-08-17T17:22:50.000Z,22.55,55.1,33.8
2025-08-17T17:22:50.250Z,24.92,59.8,37.4
2025-08-17T17:22:50.500Z,17.6,45.2,26.4
2025-08-17T17:22:50.750Z,16.37,42.7,24.6
2025-08-17T17:22:51.000Z,19.49,49,29.2
2025-08-17T17:22:51.250Z,18.54,47.1,27.8
2025-08-17T17:22:51.500Z,23.04,56.1,34.6
2025-08-17T17:22:51.750Z,22.65,55.3,34
2025-08-17T17:22:52.000Z,22.89,55.8,34.3
2025-08-17T17:22:52.250Z,24.89,59.8,37.3
2025-08-17T17:22:52.500Z,21.91,53.8,32.9
2025-08-17T17:22:52.750Z,23.1,56.2,34.7
2025-08-17T17:22:53.000Z,24.92,59.8,37.4
2025-08-17T17:22:53.250Z,24.77,59.5,37.2
2025-08-17T17:22:53.500Z,24.07,58.1,36.1
2025-08-17T17:22:53.750Z,15.77,41.5,23.7
2025-08-17T17:22:54.000Z,17.71,45.4,26.6
2025-08-17T17:22:54.250Z,24.01,58,36
2025-08-17T17:22:54.500Z,21.77,53.5,32.7
2025-08-17T17:22:54.750Z,20.33,50.7,30.5
2025-08-17T17:22:55.000Z,17.83,45.7,26.7
2025-08-17T17:22:55.250Z,23.98,58,36
2025-08-17T17:22:55.500Z,15.54,41.1,23.3
2025-08-17T17:22:55.750Z,18.55,47.1,27.8
2025-08-17T17:22:56.000Z,23.03,56.1,34.5
2025-08-17T17:22:56.250Z,18.85,47.7,28.3
2025-08-17T17:22:56.500Z,22.73,55.5,34.1
2025-08-17T17:22:56.750Z,21.6,53.2,32.4
2025-08-17T17:22:57.000Z,15,40,22.5
2025-08-17T17:22:57.250Z,18.49,47,27.7
2025-08-17T17:22:57.500Z,16.99,44,25.5
2025-08-17T17:22:57.750Z,20.98,52,31.5
2025-08-17T17:22:58.000Z,18.26,46.5,27.4
2025-08-17T17:22:58.250Z,16.27,42.5,24.4
2025-08-17T17:22:58.500Z,20.38,50.8,30.6
2025-08-17T17:22:58.750Z,22.58,55.2,33.9
2025-08-17T17:22:59.000Z,22.96,55.9,34.4
2025-08-17T17:22:59.250Z,19.24,48.5,28.9
2025-08-17T17:22:59.500Z,22.07,54.1,33.1
2025-08-17T17:22:59.750Z,16.19,42.4,24.3
2025-08-17T17:23:00.000Z,22.54,55.1,33.8
2025-08-17T17:23:00.250Z,21,52,31.5
2025-08-17T17:23:00.500Z,17.94,45.9,26.9
2025-08-17T17:23:00.750Z,19.54,49.1,29.3
2025-08-17T17:23:01.000Z,21.09,52.2,31.6
2025-08-17T17:23:01.250Z,18.24,46.5,27.4
2025-08-17T17:23:01.500Z,18.44,46.9,27.7
2025-08-17T17:23:01.750Z,21.77,53.5,32.7
2025-08-17T17:23:02.000Z,19.4,48.8,29.1
2025-08-17T17:23:02.250Z,17.46,44.9,26.2
2025-08-17T17:23:02.500Z,16.05,42.1,24.1
2025-08-17T17:23:02.750Z,18.54,47.1,27.8
2025-08-17T17:23:03.000Z,17.31,44.6,26
2025-08-17T17:23:03.250Z,21.42,52.8,32.1
2025-08-17T17:23:03.500Z,23.71,57.4,35.6
2025-08-17T17:23:03.750Z,22.94,55.9,34.4
2025-08-17T17:23:04.000Z,20.98,52,31.5
2025-08-17T17:23:04.250Z,15.46,40.9,23.2
2025-08-17T17:23:04.500Z,17.31,44.6,26
2025-08-17T17:23:04.750Z,24.53,59.1,36.8
2025-08-17T17:23:05.000Z,24.43,58.9,36.6
2025-08-17T17:23:05.250Z,24.8,59.6,37.2
2025-08-17T17:23:05.500Z,18.93,47.9,28.4
2025-08-17T17:23:05.750Z,15.66,41.3,23.5
2025-08-17T17:23:06.000Z,19.5,49,29.3
2025-08-17T17:23:06.250Z,18.35,46.7,27.5
2025-08-17T17:23:06.500Z,20.24,50.5,30.4
2025-08-17T17:23:06.750Z,16.73,43.5,25.1
2025-08-17T17:23:07.000Z,19.92,49.8,29.9
2025-08-17T17:23:07.250Z,20.37,50.7,30.6
2025-08-17T17:23:07.500Z,22.06,54.1,33.1
2025-08-17T17:23:07.750Z,20.49,51,30.7
2025-08-17T17:23:08.000Z,18.81,47.6,28.2
2025-08-17T17:23:08.250Z,18.34,46.7,27.5
2025-08-17T17:23:08.500Z,16.16,42.3,24.2
2025-08-17T17:23:08.750Z,18.47,46.9,27.7
2025-08-17T17:23:09.000Z,17.49,45,26.2
2025-08-17T17:23:09.250Z,23.13,56.3,34.7
2025-08-17T17:23:09.500Z,15.77,41.5,23.6
2025-08-17T17:23:09.750Z,16.31,42.6,24.5
2025-08-17T17:23:10.000Z,24.46,58.9,36.7
2025-08-17T17:23:10.250Z,18.66,47.3,28
2025-08-17T17:23:10.500Z,24.19,58.4,36.3
2025-08-17T17:23:10.750Z,24.75,59.5,37.1
2025-08-17T17:23:11.000Z,21.32,52.6,32
2025-08-17T17:23:11.250Z,18.2,46.4,27.3
2025-08-17T17:23:11.500Z,23.96,57.9,35.9
2025-08-17T17:23:11.750Z,22.27,54.5,33.4
2025-08-17T17:23:12.000Z,21.41,52.8,32.1
2025-08-17T17:23:12.250Z,15.07,40.1,22.6
2025-08-17T17:23:12.500Z,20.38,50.8,30.6
2025-08-17T17:23:12.750Z,22.51,55,33.8
2025-08-17T17:23:13.000Z,20.75,51.5,31.1
2025-08-17T17:23:13.250Z,15.98,42,24
2025-08-17T17:23:13.500Z,23.48,57,35.2
2025-08-17T17:23:13.750Z,23.31,56.6,35
2025-08-17T17:23:14.000Z,18.14,46.3,27.2
2025-08-17T17:23:14.250Z,23.29,56.6,34.9
2025-08-17T17:23:14.500Z,16.41,42.8,24.6
2025-08-17T17:23:14.750Z,18.92,47.8,28.4
2025-08-17T17:23:15.000Z,22.89,55.8,34.3
2025-08-17T17:23:15.250Z,19.68,49.4,29.5
2025-08-17T17:23:15.500Z,20.28,50.6,30.4
2025-08-17T17:23:15.750Z,21.53,53.1,32.3
2025-08-17T17:23:16.000Z,23.93,57.9,35.9
2025-08-17T17:23:16.250Z,17.73,45.5,26.6
2025-08-17T17:23:16.500Z,15.93,41.9,23.9
2025-08-17T17:23:16.750Z,18.22,46.4,27.3
2025-08-17T17:23:17.000Z,17.79,45.6,26.7
2025-08-17T17:23:17.250Z,18.13,46.3,27.2
2025-08-17T17:23:17.500Z,15.48,41,23.2
2025-08-17T17:23:17.750Z,20.26,50.5,30.4
2025-08-17T17:23:18.000Z,16.56,43.1,24.8
2025-08-17T17:23:18.250Z,17.17,44.3,25.8
2025-08-17T17:23:18.500Z,22.61,55.2,33.9
2025-08-17T17:23:18.750Z,21.76,53.5,32.6
2025-08-17T17:23:19.000Z,23.82,57.6,35.7
2025-08-17T17:23:19.250Z,16.63,43.3,24.9
2025-08-17T17:23:19.500Z,15.41,40.8,23.1
2025-08-17T17:23:19.750Z,21.05,52.1,31.6
2025-08-17T17:23:20.000Z,22.75,55.5,34.1
2025-08-17T17:23:20.250Z,20.28,50.6,30.4
2025-08-17T17:23:20.500Z,24.68,59.4,37
2025-08-17T17:23:20.750Z,20.67,51.3,31
2025-08-17T17:23:21.000Z,15.27,40.5,22.9
2025-08-17T17:23:21.250Z,19.84,49.7,29.8
2025-08-17T17:23:21.500Z,23.58,57.2,35.4
2025-08-17T17:23:21.750Z,15.54,41.1,23.3
2025-08-17T17:23:22.000Z,21.73,53.5,32.6
2025-08-17T17:23:22.250Z,22.24,54.5,33.4
2025-08-17T17:23:22.500Z,16.93,43.9,25.4
2025-08-17T17:23:22.750Z,20.78,51.6,31.2
2025-08-17T17:23:23.000Z,20.29,50.6,30.4
2025-08-17T17:23:23.250Z,16.82,43.6,25.2
2025-08-17T17:23:23.500Z,15.66,41.3,23.5
2025-08-17T17:23:23.750Z,19.13,48.3,28.7
2025-08-17T17:23:24.000Z,20.53,51.1,30.8
2025-08-17T17:23:24.250Z,15.77,41.5,23.7
2025-08-17T17:23:24.500Z,18.46,46.9,27.7
2025-08-17T17:23:24.750Z,19.47,48.9,29.2
2025-08-17T17:23:25.000Z,19.1,48.2,28.7
2025-08-17T17:23:25.250Z,24.68,59.4,37
2025-08-17T17:23:25.500Z,20.38,50.8,30.6
2025-08-17T17:23:25.750Z,16.39,42.8,24.6
2025-08-17T17:23:26.000Z,18.38,46.8,27.6
2025-08-17T17:23:26.250Z,19.63,49.3,29.4
2025-08-17T17:23:26.500Z,21.17,52.3,31.8
2025-08-17T17:23:26.750Z,17.61,45.2,26.4
2025-08-17T17:23:27.000Z,22.99,56,34.5
2025-08-17T17:23:27.250Z,19.88,49.8,29.8
2025-08-17T17:23:27.500Z,19.99,50,30
2025-08-17T17:23:27.750Z,21.39,52.8,32.1
2025-08-17T17:23:28.000Z,17.6,45.2,26.4
2025-08-17T17:23:28.250Z,21.64,53.3,32.5
2025-08-17T17:23:28.500Z,18.5,47,27.7
2025-08-17T17:23:28.750Z,17.64,45.3,26.5
2025-08-17T17:23:29.000Z,15.81,41.6,23.7
2025-08-17T17:23:29.250Z,23.83,57.7,35.7
2025-08-17T17:23:29.500Z,17.78,45.6,26.7
2025-08-17T17:23:29.750Z,22.79,55.6,34.2
2025-08-17T17:23:30.000Z,19.48,49,29.2
2025-08-17T17:23:30.250Z,15.26,40.5,22.9
2025-08-17T17:23:30.500Z,16.45,42.9,24.7
2025-08-17T17:23:30.750Z,18.97,47.9,28.5
2025-08-17T17:23:31.000Z,19.35,48.7,29
2025-08-17T17:23:31.250Z,22.1,54.2,33.2
2025-08-17T17:23:31.500Z,22,54,33
2025-08-17T17:23:31.750Z,23.46,56.9,35.2
2025-08-17T17:23:32.000Z,21.67,53.3,32.5
2025-08-17T17:23:32.250Z,19.02,48,28.5
2025-08-17T17:23:32.500Z,19.43,48.9,29.1
2025-08-17T17:23:32.750Z,16.79,43.6,25.2
2025-08-17T17:23:33.000Z,23.22,56.4,34.8
2025-08-17T17:23:33.250Z,22.06,54.1,33.1
2025-08-17T17:23:33.500Z,21.54,53.1,32.3
2025-08-17T17:23:33.750Z,18.76,47.5,28.1
2025-08-17T17:23:34.000Z,17.41,44.8,26.1
2025-08-17T17:23:34.250Z,24.24,58.5,36.4
2025-08-17T17:23:34.500Z,19.2,48.4,28.8
2025-08-17T17:23:34.750Z,19.9,49.8,29.9
2025-08-17T17:23:35.000Z,23.53,57.1,35.3
2025-08-17T17:23:35.250Z,17.26,44.5,25.9
2025-08-17T17:23:35.500Z,22.36,54.7,33.5
2025-08-17T17:23:35.750Z,21.47,52.9,32.2
2025-08-17T17:23:36.000Z,24.95,59.9,37.4
2025-08-17T17:23:36.250Z,19.8,49.6,29.7
2025-08-17T17:23:36.500Z,22.43,54.9,33.6
2025-08-17T17:23:36.750Z,22.81,55.6,34.2
2025-08-17T17:23:37.000Z,17.91,45.8,26.9
2025-08-17T17:23:37.250Z,15.73,41.5,23.6
2025-08-17T17:23:37.500Z,22.13,54.3,33.2
2025-08-17T17:23:37.750Z,21.55,53.1,32.3
2025-08-17T17:23:38.000Z,15.42,40.8,23.1
2025-08-17T17:23:38.250Z,17.61,45.2,26.4
2025-08-17T17:23:38.500Z,24.08,58.2,36.1
2025-08-17T17:23:38.750Z,18.59,47.2,27.9
2025-08-17T17:23:39.000Z,18.64,47.3,28
2025-08-17T17:23:39.250Z,22.18,54.4,33.3
2025-08-17T17:23:39.500Z,21.21,52.4,31.8
2025-08-17T17:23:39.750Z,23.27,56.5,34.9
2025-08-17T17:23:40.000Z,21.81,53.6,32.7
2025-08-17T17:23:40.250Z,23.36,56.7,35
2025-08-17T17:23:40.500Z,23.85,57.7,35.8
2025-08-17T17:23:40.750Z,16.43,42.9,24.6
2025-08-17T17:23:41.000Z,17.09,44.2,25.6
2025-08-17T17:23:41.250Z,23.55,57.1,35.3
2025-08-17T17:23:41.500Z,22.12,54.2,33.2
2025-08-17T17:23:41.750Z,16.43,42.9,24.6
2025-08-17T17:23:42.000Z,23.25,56.5,34.9
2025-08-17T17:23:42.250Z,16.19,42.4,24.3
2025-08-17T17:23:42.500Z,24.66,59.3,37
2025-08-17T17:23:42.750Z,15.6,41.2,23.4
2025-08-17T17:23:43.000Z,21.2,52.4,31.8
2025-08-17T17:23:43.250Z,16.28,42.6,24.4
2025-08-17T17:23:43.500Z,24.29,58.6,36.4
2025-08-17T17:23:43.750Z,17.74,45.5,26.6
2025-08-17T17:23:44.000Z,21.14,52.3,31.7
2025-08-17T17:23:44.250Z,24.54,59.1,36.8
2025-08-17T17:23:44.500Z,15.84,41.7,23.8
2025-08-17T17:23:44.750Z,16.13,42.3,24.2
2025-08-17T17:23:45.000Z,19.83,49.7,29.7
2025-08-17T17:23:45.250Z,16.71,43.4,25.1
2025-08-17T17:23:45.500Z,17.77,45.5,26.7
2025-08-17T17:23:45.750Z,20.88,51.8,31.3
2025-08-17T17:23:46.000Z,19.1,48.2,28.6
2025-08-17T17:23:46.250Z,20.56,51.1,30.8
2025-08-17T17:23:46.500Z,22.65,55.3,34
2025-08-17T17:23:46.750Z,19.46,48.9,29.2
2025-08-17T17:23:47.000Z,20.53,51.1,30.8
2025-08-17T17:23:47.250Z,22.82,55.6,34.2
2025-08-17T17:23:47.500Z,21.36,52.7,32
2025-08-17T17:23:47.750Z,17.3,44.6,25.9
2025-08-17T17:23:48.000Z,24.67,59.3,37
2025-08-17T17:23:48.250Z,18.11,46.2,27.2
2025-08-17T17:23:48.500Z,23.67,57.3,35.5
2025-08-17T17:23:48.750Z,15.43,40.9,23.1
2025-08-17T17:23:49.000Z,22.19,54.4,33.3
2025-08-17T17:23:49.250Z,21.6,53.2,32.4
2025-08-17T17:23:49.500Z,16.61,43.2,24.9
2025-08-17T17:23:49.750Z,15.4,40.8,23.1
2025-08-17T17:23:50.000Z,19.66,49.3,29.5
2025-08-17T17:23:50.250Z,21.04,52.1,31.6
2025-08-17T17:23:50.500Z,18.72,47.4,28.1
2025-08-17T17:23:50.750Z,23.12,56.2,34.7
2025-08-17T17:23:51.000Z,21.27,52.5,31.9
2025-08-17T17:23:51.250Z,22.68,55.4,34
2025-08-17T17:23:51.500Z,20.24,50.5,30.4
2025-08-17T17:23:51.750Z,23.34,56.7,35
2025-08-17T17:23:52.000Z,20.07,50.1,30.1
2025-08-17T17:23:52.250Z,22.86,55.7,34.3
2025-08-17T17:23:52.500Z,23.1,56.2,34.6
2025-08-17T17:23:52.750Z,17.21,44.4,25.8
2025-08-17T17:23:53.000Z,20.72,51.4,31.1
2025-08-17T17:23:53.250Z,18.24,46.5,27.4
2025-08-17T17:23:53.500Z,15.33,40.7,23
2025-08-17T17:23:53.750Z,21.6,53.2,32.4
2025-08-17T17:23:54.000Z,18.2,46.4,27.3
2025-08-17T17:23:54.250Z,15.94,41.9,23.9
2025-08-17T17:23:54.500Z,18.09,46.2,27.1
2025-08-17T17:23:54.750Z,19.87,49.7,29.8
2025-08-17T17:23:55.000Z,16.15,42.3,24.2
2025-08-17T17:23:55.250Z,20.13,50.3,30.2
2025-08-17T17:23:55.500Z,19.95,49.9,29.9
2025-08-17T17:23:55.750Z,21.11,52.2,31.7
2025-08-17T17:23:56.000Z,17.56,45.1,26.3
2025-08-17T17:23:56.250Z,23.73,57.5,35.6
2025-08-17T17:23:56.500Z,16.75,43.5,25.1
2025-08-17T17:23:56.750Z,21,52,31.5
2025-08-17T17:23:57.000Z,21.06,52.1,31.6
2025-08-17T17:23:57.250Z,22.06,54.1,33.1
2025-08-17T17:23:57.500Z,23.19,56.4,34.8
2025-08-17T17:23:57.750Z,19.99,50,30
2025-08-17T17:23:58.000Z,20.68,51.4,31
2025-08-17T17:23:58.250Z,23.16,56.3,34.7
2025-08-17T17:23:58.500Z,17.64,45.3,26.5
2025-08-17T17:23:58.750Z,21.78,53.6,32.7
2025-08-17T17:23:59.000Z,22.16,54.3,33.2
2025-08-17T17:23:59.250Z,16.81,43.6,25.2
2025-08-17T17:23:59.500Z,15.4,40.8,23.1
2025-08-17T17:23:59.750Z,18.64,47.3,28
2025-08-17T17:24:00.000Z,16.42,42.8,24.6
2025-08-17T17:24:00.250Z,22.31,54.6,33.5
2025-08-17T17:24:00.500Z,15.61,41.2,23.4
2025-08-17T17:24:00.750Z,19.03,48.1,28.6
2025-08-17T17:24:01.000Z,21.2,52.4,31.8
2025-08-17T17:24:01.250Z,17.83,45.7,26.7
2025-08-17T17:24:01.500Z,17.37,44.7,26.1
2025-08-17T17:24:01.750Z,19.78,49.6,29.7
2025-08-17T17:24:02.000Z,20.91,51.8,31.4
2025-08-17T17:24:02.250Z,18.66,47.3,28
2025-08-17T17:24:02.500Z,19.35,48.7,29
2025-08-17T17:24:02.750Z,24.28,58.6,36.4
2025-08-17T17:24:03.000Z,23.82,57.6,35.7
2025-08-17T17:24:03.250Z,20.51,51,30.8
2025-08-17T17:24:03.500Z,16.76,43.5,25.1
2025-08-17T17:24:03.750Z,18.33,46.7,27.5
2025-08-17T17:24:04.000Z,17.63,45.3,26.4
2025-08-17T17:24:04.250Z,19.33,48.7,29
2025-08-17T17:24:04.500Z,23.85,57.7,35.8
2025-08-17T17:24:04.750Z,22.55,55.1,33.8
2025-08-17T17:24:05.000Z,20.87,51.7,31.3
