timestamp,oil_flowrate_lpm,oil_temp_supply_c,oil_pressure_kpa,oil_temp_cooled_c
2025-08-17T16:34:23.250Z,153.31,164.6,334.71,139.15
2025-08-17T16:34:23.500Z,153.92,164.98,336,138.75
2025-08-17T16:34:23.750Z,150.15,163.01,329.95,138.4
2025-08-17T16:34:24.000Z,152.85,164.48,334.6,138.18
2025-08-17T16:34:24.250Z,152.17,164.13,333.51,138.11
2025-08-17T16:34:24.500Z,149.78,162.84,329.46,138.21
2025-08-17T16:34:24.750Z,151.64,163.8,332.39,138.46
2025-08-17T16:34:25.000Z,151.97,163.93,332.7,138.81
2025-08-17T16:34:25.250Z,156.09,166.07,339.29,139.23
2025-08-17T16:34:25.500Z,154.81,165.34,336.9,139.63
2025-08-17T16:34:25.750Z,159.88,167.99,345.12,139.96
2025-08-17T16:34:26.000Z,159.73,167.89,344.74,140.16
2025-08-17T16:34:26.250Z,160.84,168.48,346.57,140.21
2025-08-17T16:34:26.500Z,158.22,167.09,342.27,140.08
2025-08-17T16:34:26.750Z,157.71,166.86,341.61,139.82
2025-08-17T16:34:27.000Z,154.52,165.2,336.53,139.45
2025-08-17T16:34:27.250Z,153.69,164.82,335.43,139.03
2025-08-17T16:34:27.500Z,151.79,163.86,332.52,138.64
2025-08-17T16:34:27.750Z,152.98,164.54,334.73,138.32
2025-08-17T16:34:28.000Z,151.61,163.83,332.56,138.14
2025-08-17T16:34:28.250Z,151.83,163.95,332.94,138.12
2025-08-17T16:34:28.500Z,153.31,164.72,335.3,138.27
2025-08-17T16:34:28.750Z,151.03,163.46,331.31,138.55
2025-08-17T16:34:29.000Z,155.63,165.87,338.73,138.93
2025-08-17T16:34:29.250Z,156.59,166.32,340.06,139.35
2025-08-17T16:34:29.500Z,157.62,166.82,341.51,139.74
2025-08-17T16:34:29.750Z,160.53,168.33,346.16,140.03
2025-08-17T16:34:30.000Z,159.34,167.68,344.07,140.19
2025-08-17T16:34:30.250Z,158.48,167.22,342.64,140.19
2025-08-17T16:34:30.500Z,156.79,166.34,339.94,140.02
2025-08-17T16:34:30.750Z,157.14,166.57,340.72,139.72
2025-08-17T16:34:31.000Z,154.37,165.14,336.36,139.33
2025-08-17T16:34:31.250Z,154.94,165.5,337.59,138.91
2025-08-17T16:34:31.500Z,152.6,164.31,333.95,138.53
2025-08-17T16:34:31.750Z,153.29,164.71,335.29,138.25
2025-08-17T16:34:32.000Z,152.51,164.31,334.08,138.12
2025-08-17T16:34:32.250Z,151.64,163.84,332.61,138.15
2025-08-17T16:34:32.500Z,151.21,163.59,331.76,138.34
2025-08-17T16:34:32.750Z,154.91,165.52,337.72,138.66
2025-08-17T16:34:33.000Z,154.16,165.07,336.2,139.05
2025-08-17T16:34:33.250Z,154.99,165.45,337.3,139.47
2025-08-17T16:34:33.500Z,156.32,166.11,339.27,139.84
2025-08-17T16:34:33.750Z,158.45,167.22,342.66,140.09
2025-08-17T16:34:34.000Z,157.22,166.55,340.53,140.21
2025-08-17T16:34:34.250Z,160.56,168.33,346.14,140.15
2025-08-17T16:34:34.500Z,157.48,166.72,341.14,139.94
2025-08-17T16:34:34.750Z,156.65,166.32,339.98,139.61
2025-08-17T16:34:35.000Z,157.1,166.62,341,139.21
2025-08-17T16:34:35.250Z,155.03,165.57,337.83,138.79
2025-08-17T16:34:35.500Z,153.18,164.63,334.98,138.44
2025-08-17T16:34:35.750Z,149.59,162.74,329.16,138.2
2025-08-17T16:34:36.000Z,149.69,162.81,329.37,138.11
2025-08-17T16:34:36.250Z,153.12,164.63,335.05,138.19
2025-08-17T16:34:36.500Z,151.39,163.67,332.01,138.42
2025-08-17T16:34:36.750Z,151.57,163.73,332.08,138.77
2025-08-17T16:34:37.000Z,156.14,166.11,339.42,139.18
2025-08-17T16:34:37.250Z,158.18,167.14,342.55,139.58
2025-08-17T16:34:37.500Z,157,166.46,340.35,139.92
2025-08-17T16:34:37.750Z,157.35,166.62,340.79,140.14
2025-08-17T16:34:38.000Z,158.76,167.37,343.1,140.21
2025-08-17T16:34:38.250Z,158.92,167.46,343.43,140.11
2025-08-17T16:34:38.500Z,156.98,166.46,340.36,139.86
2025-08-17T16:34:38.750Z,154.35,165.11,336.22,139.5
2025-08-17T16:34:39.000Z,155.02,165.52,337.62,139.08
2025-08-17T16:34:39.250Z,153.95,165,336.1,138.68
2025-08-17T16:34:39.500Z,153.39,164.75,335.39,138.36
2025-08-17T16:34:39.750Z,153.07,164.6,334.97,138.16
2025-08-17T16:34:40.000Z,151.98,164.03,333.19,138.12
2025-08-17T16:34:40.250Z,151.33,163.67,332.03,138.24
2025-08-17T16:34:40.500Z,150.45,163.16,330.39,138.51
2025-08-17T16:34:40.750Z,155.18,165.63,338.01,138.88
2025-08-17T16:34:41.000Z,156.88,166.48,340.57,139.3
2025-08-17T16:34:41.250Z,158.2,167.14,342.51,139.69
2025-08-17T16:34:41.500Z,157.22,166.57,340.67,140
2025-08-17T16:34:41.750Z,158.39,167.17,342.5,140.18
2025-08-17T16:34:42.000Z,160.85,168.48,346.58,140.2
2025-08-17T16:34:42.250Z,160.34,168.23,345.83,140.05
2025-08-17T16:34:42.500Z,158.56,167.32,343.06,139.76
2025-08-17T16:34:42.750Z,157.22,166.66,341.09,139.38
2025-08-17T16:34:43.000Z,155.03,165.54,337.72,138.96
2025-08-17T16:34:43.250Z,150.97,163.43,331.19,138.58
2025-08-17T16:34:43.500Z,150.87,163.41,331.23,138.28
2025-08-17T16:34:43.750Z,152.8,164.47,334.56,138.13
2025-08-17T16:34:44.000Z,149.31,162.6,328.73,138.14
2025-08-17T16:34:44.250Z,151.34,163.66,332,138.31
2025-08-17T16:34:44.500Z,151.47,163.69,332.01,138.61
2025-08-17T16:34:44.750Z,154.41,165.21,336.65,139
2025-08-17T16:34:45.000Z,154.59,165.25,336.67,139.42
2025-08-17T16:34:45.250Z,156.46,166.2,339.54,139.79
2025-08-17T16:34:45.500Z,156.58,166.22,339.56,140.07
2025-08-17T16:34:45.750Z,160.68,168.39,346.3,140.2
2025-08-17T16:34:46.000Z,159.66,167.85,344.62,140.17
2025-08-17T16:34:46.250Z,159.24,167.65,344.05,139.98
2025-08-17T16:34:46.500Z,156.97,166.48,340.48,139.66
2025-08-17T16:34:46.750Z,155.53,165.77,338.34,139.26
2025-08-17T16:34:47.000Z,151.75,163.81,332.33,138.84
2025-08-17T16:34:47.250Z,154.28,165.2,336.78,138.48
2025-08-17T16:34:47.500Z,149.24,162.56,328.56,138.22
2025-08-17T16:34:47.750Z,149.57,162.74,329.18,138.11
2025-08-17T16:34:48.000Z,151.33,163.67,332.07,138.17
2025-08-17T16:34:48.250Z,150,162.94,329.72,138.38
2025-08-17T16:34:48.500Z,154.26,165.16,336.59,138.72
2025-08-17T16:34:48.750Z,153.95,164.94,335.8,139.12
2025-08-17T16:34:49.000Z,157.29,166.67,341.09,139.54
2025-08-17T16:34:49.250Z,157.08,166.51,340.52,139.89
2025-08-17T16:34:49.500Z,160.58,168.35,346.19,140.12
2025-08-17T16:34:49.750Z,158.1,167.01,342,140.21
2025-08-17T16:34:50.000Z,156.93,166.4,340.1,140.13
2025-08-17T16:34:50.250Z,158.83,167.44,343.42,139.9
2025-08-17T16:34:50.500Z,157.84,166.96,342.01,139.55
2025-08-17T16:34:50.750Z,152.92,164.39,334.08,139.13
2025-08-17T16:34:51.000Z,152.97,164.47,334.43,138.73
2025-08-17T16:34:51.250Z,150.09,162.98,329.86,138.39
2025-08-17T16:34:51.500Z,149.69,162.8,329.34,138.17
2025-08-17T16:34:51.750Z,149.99,162.97,329.87,138.11
2025-08-17T16:34:52.000Z,152.53,164.31,334.04,138.22
2025-08-17T16:34:52.250Z,151.18,163.55,331.62,138.47
2025-08-17T16:34:52.500Z,153.72,164.86,335.61,138.83
2025-08-17T16:34:52.750Z,155.2,165.59,337.8,139.25
2025-08-17T16:34:53.000Z,156.09,166.02,339.03,139.65
2025-08-17T16:34:53.250Z,156.71,166.3,339.84,139.97
2025-08-17T16:34:53.500Z,157.22,166.55,340.56,140.17
2025-08-17T16:34:53.750Z,160.81,168.46,346.51,140.2
2025-08-17T16:34:54.000Z,156.8,166.34,339.92,140.08
2025-08-17T16:34:54.250Z,155.82,165.85,338.47,139.8
2025-08-17T16:34:54.500Z,157.91,167.02,342.2,139.43
2025-08-17T16:34:54.750Z,154.37,165.18,336.58,139.01
2025-08-17T16:34:55.000Z,152.05,164,332.98,138.62
2025-08-17T16:34:55.250Z,153.4,164.76,335.43,138.31
2025-08-17T16:34:55.500Z,150.48,163.23,330.68,138.14
2025-08-17T16:34:55.750Z,152.5,164.31,334.06,138.13
2025-08-17T16:34:56.000Z,152.31,164.18,333.64,138.28
2025-08-17T16:34:56.250Z,151.74,163.84,332.49,138.57
2025-08-17T16:34:56.500Z,152.47,164.18,333.45,138.95
2025-08-17T16:34:56.750Z,156.26,166.14,339.49,139.37
2025-08-17T16:34:57.000Z,155.72,165.8,338.33,139.75
2025-08-17T16:34:57.250Z,158.16,167.07,342.21,140.04
2025-08-17T16:34:57.500Z,158.16,167.05,342.1,140.19
2025-08-17T16:34:57.750Z,159.41,167.71,344.19,140.18
2025-08-17T16:34:58.000Z,159.25,167.65,344.05,140.01
2025-08-17T16:34:58.250Z,158.38,167.23,342.8,139.7
2025-08-17T16:34:58.500Z,157.56,166.84,341.69,139.31
2025-08-17T16:34:58.750Z,154.91,165.49,337.56,138.89
2025-08-17T16:34:59.000Z,153.77,164.93,335.91,138.52
2025-08-17T16:34:59.250Z,151.36,163.68,332.07,138.25
2025-08-17T16:34:59.500Z,151.64,163.85,332.62,138.12
2025-08-17T16:34:59.750Z,149.6,162.76,329.21,138.15
2025-08-17T16:35:00.000Z,151.09,163.52,331.55,138.35
2025-08-17T16:35:00.250Z,152.58,164.27,333.82,138.67
2025-08-17T16:35:00.500Z,153.81,164.88,335.61,139.07
2025-08-17T16:35:00.750Z,156.42,166.21,339.67,139.49
2025-08-17T16:35:01.000Z,156.59,166.26,339.73,139.85
2025-08-17T16:35:01.250Z,159.67,167.86,344.68,140.1
2025-08-17T16:35:01.500Z,158.43,167.19,342.55,140.21
2025-08-17T16:35:01.750Z,157.54,166.72,341.1,140.15
2025-08-17T16:35:02.000Z,158.76,167.4,343.28,139.93
2025-08-17T16:35:02.250Z,156.87,166.44,340.35,139.59
2025-08-17T16:35:02.500Z,154.93,165.46,337.39,139.19
2025-08-17T16:35:02.750Z,152.11,164.01,332.97,138.78
2025-08-17T16:35:03.000Z,151.77,163.88,332.64,138.43
2025-08-17T16:35:03.250Z,151.82,163.94,332.88,138.19
2025-08-17T16:35:03.500Z,152.74,164.43,334.46,138.11
2025-08-17T16:35:03.750Z,152.25,164.16,333.59,138.19
2025-08-17T16:35:04.000Z,153.38,164.74,335.32,138.43
2025-08-17T16:35:04.250Z,152.81,164.38,334.12,138.78
2025-08-17T16:35:04.500Z,156.7,166.4,340.35,139.19
2025-08-17T16:35:04.750Z,155.49,165.7,338.05,139.6
2025-08-17T16:35:05.000Z,159.65,167.88,344.76,139.94
2025-08-17T16:35:05.250Z,159.61,167.82,344.54,140.15
2025-08-17T16:35:05.500Z,157.58,166.74,341.14,140.21
2025-08-17T16:35:05.750Z,158.42,167.2,342.61,140.1
2025-08-17T16:35:06.000Z,156.53,166.22,339.62,139.84
2025-08-17T16:35:06.250Z,155.68,165.82,338.44,139.48
2025-08-17T16:35:06.500Z,154.01,164.98,335.94,139.06
2025-08-17T16:35:06.750Z,154.87,165.5,337.64,138.66
2025-08-17T16:35:07.000Z,150.62,163.27,330.78,138.34
2025-08-17T16:35:07.250Z,149.64,162.78,329.27,138.15
2025-08-17T16:35:07.500Z,149.34,162.62,328.79,138.12
2025-08-17T16:35:07.750Z,151.9,163.97,332.96,138.25
2025-08-17T16:35:08.000Z,151.66,163.8,332.38,138.52
2025-08-17T16:35:08.250Z,155.65,165.88,338.79,138.9
2025-08-17T16:35:08.500Z,154.95,165.45,337.34,139.32
2025-08-17T16:35:08.750Z,155.61,165.75,338.18,139.71
2025-08-17T16:35:09.000Z,157.36,166.64,340.89,140.01
2025-08-17T16:35:09.250Z,161.15,168.65,347.1,140.18
2025-08-17T16:35:09.500Z,157.59,166.74,341.15,140.19
2025-08-17T16:35:09.750Z,157.47,166.7,341.06,140.04
2025-08-17T16:35:10.000Z,157,166.49,340.47,139.75
2025-08-17T16:35:10.250Z,155.19,165.58,337.71,139.36
2025-08-17T16:35:10.500Z,155.73,165.92,338.9,138.94
2025-08-17T16:35:10.750Z,154.66,165.4,337.36,138.56
2025-08-17T16:35:11.000Z,153.06,164.59,334.89,138.27
2025-08-17T16:35:11.250Z,148.83,162.35,327.94,138.12
2025-08-17T16:35:11.500Z,149.98,162.96,329.84,138.14
2025-08-17T16:35:11.750Z,149.65,162.76,329.18,138.32
2025-08-17T16:35:12.000Z,151.29,163.59,331.7,138.63
2025-08-17T16:35:12.250Z,153.2,164.56,334.63,139.02
2025-08-17T16:35:12.500Z,156.72,166.38,340.2,139.44
2025-08-17T16:35:12.750Z,158.2,167.12,342.43,139.81
2025-08-17T16:35:13.000Z,159.22,167.63,343.95,140.08
2025-08-17T16:35:13.250Z,157.24,166.56,340.57,140.2
2025-08-17T16:35:13.500Z,157.43,166.66,340.92,140.16
2025-08-17T16:35:13.750Z,160.27,168.2,345.78,139.97
2025-08-17T16:35:14.000Z,156.51,166.24,339.72,139.64
2025-08-17T16:35:14.250Z,157.1,166.61,340.98,139.24
2025-08-17T16:35:14.500Z,151.6,163.73,332.08,138.82
2025-08-17T16:35:14.750Z,154.31,165.22,336.84,138.46
2025-08-17T16:35:15.000Z,150.85,163.41,331.25,138.21
2025-08-17T16:35:15.250Z,151.4,163.72,332.23,138.11
2025-08-17T16:35:15.500Z,151.86,163.95,332.94,138.18
2025-08-17T16:35:15.750Z,152.57,164.31,333.99,138.39
2025-08-17T16:35:16.000Z,152.16,164.04,333.08,138.74
2025-08-17T16:35:16.250Z,152.95,164.41,334.13,139.14
2025-08-17T16:35:16.500Z,157.61,166.84,341.63,139.55
2025-08-17T16:35:16.750Z,157.47,166.72,341.15,139.9
2025-08-17T16:35:17.000Z,159.15,167.59,343.8,140.13
2025-08-17T16:35:17.250Z,159.85,167.94,344.91,140.21
2025-08-17T16:35:17.500Z,159.92,168,345.1,140.12
2025-08-17T16:35:17.750Z,157.96,166.98,341.98,139.88
2025-08-17T16:35:18.000Z,157.21,166.63,340.97,139.53
2025-08-17T16:35:18.250Z,154.4,165.18,336.55,139.12
2025-08-17T16:35:18.500Z,152.97,164.48,334.44,138.71
2025-08-17T16:35:18.750Z,150.15,163.02,329.96,138.38
2025-08-17T16:35:19.000Z,151.89,163.98,333.01,138.17
2025-08-17T16:35:19.250Z,151.42,163.73,332.26,138.11
2025-08-17T16:35:19.500Z,152.86,164.48,334.59,138.22
2025-08-17T16:35:19.750Z,151,163.46,331.32,138.48
2025-08-17T16:35:20.000Z,153.3,164.63,334.9,138.85
2025-08-17T16:35:20.250Z,154.51,165.23,336.65,139.26
2025-08-17T16:35:20.500Z,158.8,167.46,343.52,139.66
2025-08-17T16:35:20.750Z,157.73,166.85,341.53,139.98
2025-08-17T16:35:21.000Z,158.02,166.97,341.88,140.17
2025-08-17T16:35:21.250Z,160.7,168.4,346.33,140.2
2025-08-17T16:35:21.500Z,159.71,167.89,344.77,140.07
2025-08-17T16:35:21.750Z,159.05,167.58,343.86,139.79
2025-08-17T16:35:22.000Z,157.92,167.02,342.23,139.41
2025-08-17T16:35:22.250Z,153.52,164.73,335.17,138.99
2025-08-17T16:35:22.500Z,152.32,164.15,333.44,138.6
2025-08-17T16:35:22.750Z,149.56,162.71,329.03,138.3
2025-08-17T16:35:23.000Z,148.94,162.41,328.12,138.13
2025-08-17T16:35:23.250Z,151.45,163.74,332.29,138.13
2025-08-17T16:35:23.500Z,151.33,163.66,332,138.29
2025-08-17T16:35:23.750Z,153.62,164.84,335.62,138.58
2025-08-17T16:35:24.000Z,154.58,165.3,336.96,138.97
2025-08-17T16:35:24.250Z,154.97,165.45,337.33,139.39
2025-08-17T16:35:24.500Z,158.39,167.23,342.78,139.77
2025-08-17T16:35:24.750Z,157.21,166.56,340.63,140.05
2025-08-17T16:35:25.000Z,159.36,167.69,344.11,140.2
2025-08-17T16:35:25.250Z,157.81,166.86,341.53,140.18
2025-08-17T16:35:25.500Z,159.85,167.97,345.05,140
2025-08-17T16:35:25.750Z,157.25,166.63,340.93,139.69
2025-08-17T16:35:26.000Z,154.53,165.23,336.65,139.29
2025-08-17T16:35:26.250Z,154.92,165.5,337.59,138.87
2025-08-17T16:35:26.500Z,150.31,163.09,330.15,138.5
2025-08-17T16:35:26.750Z,149.55,162.72,329.07,138.24
2025-08-17T16:35:27.000Z,148.73,162.29,327.77,138.11
2025-08-17T16:35:27.250Z,149.71,162.81,329.37,138.16
2025-08-17T16:35:27.500Z,153.5,164.81,335.57,138.36
2025-08-17T16:35:27.750Z,152.27,164.11,333.3,138.69
2025-08-17T16:35:28.000Z,152.78,164.32,333.87,139.09
2025-08-17T16:35:28.250Z,158.42,167.28,343,139.5
2025-08-17T16:35:28.500Z,157.96,166.98,341.99,139.86
2025-08-17T16:35:28.750Z,160.52,168.32,346.09,140.11
2025-08-17T16:35:29.000Z,158.63,167.29,342.87,140.21
2025-08-17T16:35:29.250Z,157.07,166.47,340.32,140.14
2025-08-17T16:35:29.500Z,158.36,167.19,342.62,139.92
2025-08-17T16:35:29.750Z,158.01,167.05,342.27,139.58
2025-08-17T16:35:30.000Z,154.41,165.18,336.54,139.17
2025-08-17T16:35:30.250Z,153.04,164.51,334.54,138.76
2025-08-17T16:35:30.500Z,150.82,163.37,331.06,138.41
2025-08-17T16:35:30.750Z,151.83,163.94,332.9,138.18
2025-08-17T16:35:31.000Z,149.73,162.83,329.45,138.11
2025-08-17T16:35:31.250Z,151.97,164.01,333.13,138.2
2025-08-17T16:35:31.500Z,154.07,165.1,336.45,138.44
2025-08-17T16:35:31.750Z,151.78,163.83,332.4,138.8
2025-08-17T16:35:32.000Z,154.99,165.49,337.48,139.21
2025-08-17T16:35:32.250Z,158.04,167.06,342.3,139.62
2025-08-17T16:35:32.500Z,159.05,167.55,343.75,139.95
2025-08-17T16:35:32.750Z,160.44,168.27,345.93,140.16
2025-08-17T16:35:33.000Z,159.79,167.92,344.82,140.21
2025-08-17T16:35:33.250Z,157,166.44,340.25,140.09
2025-08-17T16:35:33.500Z,158.6,167.33,343.08,139.83
2025-08-17T16:35:33.750Z,156.61,166.32,340.02,139.46
2025-08-17T16:35:34.000Z,154.25,165.12,336.36,139.05
2025-08-17T16:35:34.250Z,154.03,165.05,336.26,138.65
2025-08-17T16:35:34.500Z,151.23,163.6,331.8,138.33
2025-08-17T16:35:34.750Z,152.3,164.19,333.7,138.15
2025-08-17T16:35:35.000Z,151.35,163.69,332.13,138.12
2025-08-17T16:35:35.250Z,150.46,163.2,330.56,138.26
2025-08-17T16:35:35.500Z,151.9,163.93,332.78,138.54
2025-08-17T16:35:35.750Z,152.94,164.44,334.26,138.92
2025-08-17T16:35:36.000Z,154.86,165.4,337.19,139.33
2025-08-17T16:35:36.250Z,159.34,167.74,344.38,139.72
2025-08-17T16:35:36.500Z,156.88,166.39,340.08,140.02
2025-08-17T16:35:36.750Z,161.2,168.67,347.18,140.19
2025-08-17T16:35:37.000Z,157.46,166.68,340.95,140.19
2025-08-17T16:35:37.250Z,156.59,166.23,339.59,140.03
2025-08-17T16:35:37.500Z,155.52,165.7,338.01,139.73
2025-08-17T16:35:37.750Z,155.01,165.48,337.42,139.34
2025-08-17T16:35:38.000Z,155.51,165.81,338.54,138.92
2025-08-17T16:35:38.250Z,153.31,164.68,335.12,138.54
2025-08-17T16:35:38.500Z,149.97,162.94,329.75,138.26
2025-08-17T16:35:38.750Z,152.74,164.44,334.46,138.12
2025-08-17T16:35:39.000Z,151.27,163.65,331.99,138.14
2025-08-17T16:35:39.250Z,150.8,163.37,331.09,138.33
2025-08-17T16:35:39.500Z,152.11,164.03,333.06,138.64
2025-08-17T16:35:39.750Z,154.8,165.41,337.28,139.04
2025-08-17T16:35:40.000Z,157.05,166.55,340.75,139.45
2025-08-17T16:35:40.250Z,156.17,166.04,339.04,139.82
2025-08-17T16:35:40.500Z,157.17,166.53,340.53,140.09
2025-08-17T16:35:40.750Z,157.78,166.84,341.47,140.21
2025-08-17T16:35:41.000Z,159.43,167.73,344.25,140.16
2025-08-17T16:35:41.250Z,157.37,166.66,340.96,139.95
2025-08-17T16:35:41.500Z,156.44,166.21,339.62,139.62
2025-08-17T16:35:41.750Z,156.5,166.29,339.99,139.22
2025-08-17T16:35:42.000Z,153.38,164.68,335.06,138.81
2025-08-17T16:35:42.250Z,150.27,163.07,330.11,138.45
2025-08-17T16:35:42.500Z,150.19,163.06,330.15,138.2
2025-08-17T16:35:42.750Z,149.35,162.63,328.82,138.11
2025-08-17T16:35:43.000Z,149.28,162.58,328.65,138.18
2025-08-17T16:35:43.250Z,151,163.46,331.36,138.41
2025-08-17T16:35:43.500Z,154.7,165.39,337.3,138.75
2025-08-17T16:35:43.750Z,156.73,166.42,340.41,139.16
2025-08-17T16:35:44.000Z,157.29,166.67,341.08,139.57
2025-08-17T16:35:44.250Z,158.63,167.34,343.08,139.91
2025-08-17T16:35:44.500Z,159.63,167.84,344.59,140.14
2025-08-17T16:35:44.750Z,159.51,167.77,344.35,140.21
2025-08-17T16:35:45.000Z,159.76,167.91,344.83,140.11
2025-08-17T16:35:45.250Z,159.31,167.7,344.23,139.87
2025-08-17T16:35:45.500Z,154.61,165.24,336.64,139.51
2025-08-17T16:35:45.750Z,154.55,165.27,336.82,139.1
2025-08-17T16:35:46.000Z,152.81,164.39,334.19,138.69
2025-08-17T16:35:46.250Z,152.1,164.06,333.23,138.36
2025-08-17T16:35:46.500Z,149.1,162.49,328.37,138.16
2025-08-17T16:35:46.750Z,150.35,163.16,330.48,138.11
2025-08-17T16:35:47.000Z,151.26,163.63,331.92,138.23
2025-08-17T16:35:47.250Z,153.92,165.01,336.18,138.5
2025-08-17T16:35:47.500Z,154.87,165.47,337.51,138.87
2025-08-17T16:35:47.750Z,153.53,164.7,335,139.28
2025-08-17T16:35:48.000Z,158.47,167.28,342.96,139.68
2025-08-17T16:35:48.250Z,156.58,166.23,339.6,139.99
2025-08-17T16:35:48.500Z,160.9,168.51,346.69,140.18
2025-08-17T16:35:48.750Z,161.05,168.59,346.91,140.2
2025-08-17T16:35:49.000Z,158.29,167.13,342.41,140.06
2025-08-17T16:35:49.250Z,158.58,167.33,343.09,139.77
2025-08-17T16:35:49.500Z,154.74,165.33,336.95,139.39
2025-08-17T16:35:49.750Z,152.43,164.15,333.37,138.98
2025-08-17T16:35:50.000Z,151.93,163.94,332.79,138.59
2025-08-17T16:35:50.250Z,153.54,164.84,335.68,138.29
2025-08-17T16:35:50.500Z,151.09,163.55,331.7,138.13
2025-08-17T16:35:50.750Z,152.63,164.37,334.26,138.13
2025-08-17T16:35:51.000Z,153.29,164.7,335.25,138.3
2025-08-17T16:35:51.250Z,153.82,164.95,335.94,138.6
2025-08-17T16:35:51.500Z,154.34,165.17,336.54,138.99
2025-08-17T16:35:51.750Z,155.15,165.54,337.61,139.4
2025-08-17T16:35:52.000Z,158.9,167.5,343.61,139.78
2025-08-17T16:35:52.250Z,157.71,166.82,341.44,140.06
2025-08-17T16:35:52.500Z,160.59,168.34,346.16,140.2
2025-08-17T16:35:52.750Z,158.88,167.44,343.33,140.17
2025-08-17T16:35:53.000Z,160.38,168.26,345.94,139.99
2025-08-17T16:35:53.250Z,157.74,166.89,341.75,139.67
2025-08-17T16:35:53.500Z,156.34,166.2,339.7,139.27
2025-08-17T16:35:53.750Z,154.74,165.4,337.29,138.86
2025-08-17T16:35:54.000Z,153.86,164.98,336.07,138.49
2025-08-17T16:35:54.250Z,150.03,162.97,329.87,138.23
2025-08-17T16:35:54.500Z,151.48,163.76,332.36,138.11
2025-08-17T16:35:54.750Z,148.95,162.41,328.11,138.16
2025-08-17T16:35:55.000Z,150.54,163.23,330.62,138.37
2025-08-17T16:35:55.250Z,153.2,164.6,334.82,138.7
2025-08-17T16:35:55.500Z,155.18,165.6,337.86,139.11
2025-08-17T16:35:55.750Z,158.33,167.23,342.83,139.52
2025-08-17T16:35:56.000Z,157.19,166.57,340.69,139.88
2025-08-17T16:35:56.250Z,157.26,166.58,340.65,140.12
2025-08-17T16:35:56.500Z,158.44,167.2,342.57,140.21
2025-08-17T16:35:56.750Z,159.22,167.62,343.9,140.13
2025-08-17T16:35:57.000Z,159.16,167.62,343.97,139.91
2025-08-17T16:35:57.250Z,156.44,166.21,339.66,139.56
2025-08-17T16:35:57.500Z,152.94,164.4,334.1,139.15
2025-08-17T16:35:57.750Z,153,164.49,334.47,138.74
2025-08-17T16:35:58.000Z,151.08,163.51,331.51,138.4
2025-08-17T16:35:58.250Z,152.08,164.08,333.32,138.18
2025-08-17T16:35:58.500Z,149.35,162.63,328.81,138.11
2025-08-17T16:35:58.750Z,152.28,164.18,333.63,138.21
2025-08-17T16:35:59.000Z,150.67,163.29,330.78,138.46
2025-08-17T16:35:59.250Z,151.9,163.89,332.59,138.82
2025-08-17T16:35:59.500Z,154.22,165.07,336.18,139.23
2025-08-17T16:35:59.750Z,154.84,165.35,336.94,139.63
2025-08-17T16:36:00.000Z,156.78,166.34,339.96,139.96
2025-08-17T16:36:00.250Z,157.27,166.58,340.65,140.16
2025-08-17T16:36:00.500Z,160.55,168.32,346.09,140.21
2025-08-17T16:36:00.750Z,157.52,166.72,341.12,140.08
2025-08-17T16:36:01.000Z,158.08,167.05,342.22,139.81
2025-08-17T16:36:01.250Z,156.62,166.33,340.04,139.44
2025-08-17T16:36:01.500Z,155.88,165.99,339.09,139.03
2025-08-17T16:36:01.750Z,153.47,164.76,335.34,138.63
2025-08-17T16:36:02.000Z,151.91,163.97,332.94,138.32
2025-08-17T16:36:02.250Z,149.79,162.86,329.53,138.14
2025-08-17T16:36:02.500Z,149.28,162.59,328.69,138.12
2025-08-17T16:36:02.750Z,151.45,163.73,332.21,138.27
2025-08-17T16:36:03.000Z,154.33,165.22,336.81,138.55
2025-08-17T16:36:03.250Z,153.98,164.98,335.97,138.94
2025-08-17T16:36:03.500Z,156.75,166.41,340.31,139.35
2025-08-17T16:36:03.750Z,158.34,167.21,342.71,139.74
2025-08-17T16:36:04.000Z,157.05,166.48,340.36,140.03
2025-08-17T16:36:04.250Z,159.8,167.92,344.84,140.19
2025-08-17T16:36:04.500Z,161.17,168.65,347.12,140.19
2025-08-17T16:36:04.750Z,159.64,167.86,344.69,140.02
2025-08-17T16:36:05.000Z,159.19,167.66,344.14,139.71
2025-08-17T16:36:05.250Z,156.96,166.52,340.69,139.32
2025-08-17T16:36:05.500Z,153.18,164.56,334.66,138.91
2025-08-17T16:36:05.750Z,154.48,165.3,337.08,138.53
2025-08-17T16:36:06.000Z,150.75,163.35,331.05,138.25
2025-08-17T16:36:06.250Z,150.47,163.23,330.68,138.12
2025-08-17T16:36:06.500Z,152.31,164.2,333.72,138.15
2025-08-17T16:36:06.750Z,152.21,164.12,333.43,138.34
2025-08-17T16:36:07.000Z,152.68,164.33,333.99,138.66
2025-08-17T16:36:07.250Z,155.03,165.53,337.65,139.06
2025-08-17T16:36:07.500Z,154.98,165.45,337.28,139.47
2025-08-17T16:36:07.750Z,157.12,166.54,340.6,139.84
2025-08-17T16:36:08.000Z,158.53,167.26,342.8,140.1
2025-08-17T16:36:08.250Z,161.28,168.71,347.3,140.21
2025-08-17T16:36:08.500Z,158.69,167.34,343.02,140.15
2025-08-17T16:36:08.750Z,157.11,166.52,340.52,139.94
